# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of strong positive crossover interference
#     (the gamma model with nu=11.3)
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.127056672760511,0.0262506239620307,0.320355957371171,0.169378076948225,0.020847295256090,0.324764780088505,0.055685964319993,0.077309075273472,0.031658850732824
0.128676470588235,0.0282422615622879,0.316675976681874,0.169780220093822,0.021064862150540,0.325498531931599,0.056191632557000,0.078546487135709,0.032242289439881
0.130314232902033,0.0303616476381453,0.313014719495759,0.170168912575584,0.021283265628883,0.326208287432577,0.056696068976213,0.079795676494481,0.032833069388009
0.131970260223048,0.0326151001627198,0.309372346017394,0.170544014149921,0.021502565721176,0.326893866424355,0.057199293317738,0.081056663531691,0.033431250828142
0.133644859813084,0.035009105427863,0.305749022444291,0.170905379563240,0.021722826534368,0.327555081767195,0.057701330427926,0.082329465288665,0.034036893964730
0.135338345864662,0.0375503109636461,0.302144920932808,0.171252858563984,0.021944116338575,0.328191739399463,0.058202210405546,0.083614095476240,0.034650058873914
0.137051039697543,0.0402455172656931,0.298560219543376,0.171586295935243,0.022166507647076,0.328803638417064,0.058701968747472,0.084910564284677,0.035270805415670
0.138783269961977,0.0431016682713082,0.294995102162259,0.171905531546660,0.022390077287719,0.329390571177980,0.059200646490664,0.086218878188710,0.035899193136730
0.140535372848948,0.0461258405271411,0.291449758398895,0.172210400427843,0.022614906465493,0.329952323435292,0.059698290351221,0.087539039750443,0.036535281165090
0.142307692307692,0.0493252309939883,0.287924383456339,0.172500732861954,0.022841080813733,0.330488674494268,0.060194952856978,0.088871047414719,0.037179128092590
0.144100580270793,0.0527071434373481,0.284419177977932,0.172776354510053,0.023068690437711,0.330999397412969,0.060690692482421,0.090214895315377,0.037830791854178
0.145914396887160,0.0562789733564434,0.280934347860810,0.173037086551240,0.023297829941746,0.331484259215938,0.061185573769902,0.091570573062809,0.038490329588190
0.147749510763209,0.0600481914089189,0.277470104044260,0.173282745857255,0.023528598447124,0.331943021155586,0.061679667453019,0.092938065545097,0.039157797493151
0.149606299212598,0.0640223252939175,0.274026662263696,0.173513145187991,0.023761099593000,0.332375438993685,0.062173050568174,0.094317352717043,0.039833250667426
0.151485148514852,0.0682089400621742,0.270604242778677,0.173728093425640,0.023995441527073,0.332781263336043,0.062665806569255,0.095708409407948,0.040516742946409
0.153386454183267,0.0726156168289154,0.267203070062100,0.173927395826625,0.024231736874671,0.333160239978063,0.063158025424412,0.097111205108426,0.041208326716663
0.155310621242485,0.0772499298729228,0.263823372461119,0.174110854313440,0.024470102695450,0.333512110303065,0.063649803714620,0.098525703776708,0.041908052726478
0.157258064516129,0.0821194221138047,0.260465381822652,0.174278267794576,0.024710660420771,0.333836611708894,0.064141244721688,0.099951863641653,0.042615969880737
0.159229208924949,0.0872315789689058,0.257129333085072,0.174429432517454,0.024953535772831,0.334133478071207,0.064632458509265,0.101389637011365,0.043332125023864
